Client ID,Age,Sex,Joined Bank,Banking Contact ID,NationalityID,Occupation,AdvisorID,Last Contact,Last Meeting,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,Contact_to_Meeting_Days,Bank_Joined_Days,Occurrence
NZ84488,21,M,2012-08-12,BC_17,PI,Developer II,IA6,2015-10-29,2015-01-18,H,Silver,Retail,408120.18,18073.38,1,5415.0096,329166.0372,328323.971976,138578.29986000003,83573.37468480002,23624.0004,1307746.44,1,3,-284,4560,1
NZ36106,37,F,2015-09-02,BC_49,I,Sales Associate,IA3,2015-12-27,2016-03-29,MR,Jade,Private Bank,166689.8688,31920.69,1,1222.318,628951.8582,49633.47618399999,35205.140084,15755.743021200002,23300.6336,1122124.1214,3,2,93,3444,1
NZ49489,51,M,1998-11-26,BC_3,E,Account Representative IV,IA20,2016-05-14,2016-05-13,H,Jade,Investments Only,57164.173200000005,21107.25,1,2038.5135000000002,65968.99200000001,1157983.4736000001,201713.25024000002,447205.7466432,20836.278000000002,310994.46450000006,1,1,-1,9568,2
NZ71209,46,F,1995-02-19,BC_11,A,Software Test Engineer I,IA18,2016-05-08,2016-05-13,L,Platinum,Institutional,66959.8632,22881.780000000002,1,774.8838000000001,890834.8500000001,567479.9011860001,140942.72055600001,229959.175644,1853.1054000000001,585921.2418000001,2,2,5,10944,2
NZ33607,49,F,1989-04-08,BC_14,A,Assistant Professor,IA8,2015-11-15,2015-12-09,L,Gold,Retail,129727.97279999999,12115.65,1,4535.978999999999,592524.6159,1298008.5260309998,547459.378326,228166.94090232,76994.5575,1050664.5659999999,1,2,24,13087,1
NZ36407,57,M,1995-03-07,BC_49,M,Geologist I,IA5,2016-03-12,2016-05-27,H,Gold,Investments Only,203298.5355,35660.08,1,497.6827,471372.32259999996,302699.026171,210350.17072899995,211889.31831970002,24361.5484,283947.1524,0,2,76,10928,1
NZ90197,45,F,2010-10-24,BC_28,A,Accounting Assistant III,IA16,2016-02-27,2015-10-05,H,Silver,Retail,31634.787600000003,15708.810000000001,1,2247.5895,139653.1032,284516.149671,248501.44718099997,130625.32593123005,4096.497600000001,688482.1086,2,1,-145,5218,1
NZ21018,54,F,2005-08-05,BC_14,E,Nurse,IA16,2016-01-07,2015-09-21,MR,Gold,Investments Only,305348.02479999996,51505.84,1,7415.9488,239042.39839999998,1291352.7411200001,484257.27792,431733.9885455999,77112.7344,641559.7344,3,3,-108,7124,1
NZ77703,70,F,1990-03-03,BC_49,PI,Quality Engineer,IA10,2016-07-22,2016-01-19,H,Jade,Commercial,19662.72,24617.600000000002,3,175.33760000000004,810408.88,283729.314816,97588.426752,88118.73497088,4629.113600000001,1028343.9712,1,1,-185,12758,1
NZ70508,81,M,2011-10-23,BC_32,PI,Software Test Engineer IV,IA1,2016-07-20,2015-07-16,H,Silver,Retail,105509.99040000001,42235.520000000004,1,4025.5744,1328737.9968,528227.022336,126143.76652800002,268055.503872,49428.6336,1459059.7504000003,1,2,-370,4854,1
NZ35314,77,M,1991-10-05,BC_23,M,Engineer II,IA16,2016-04-25,2015-07-23,H,Jade,Retail,93027.8087,27700.42,1,1406.1109999999999,36983.653399999996,642034.6611799999,131564.47975,272338.4730824999,7690.9532,789869.1994,0,1,-277,12177,1
NZ65265,84,M,2004-05-28,BC_25,A,Safety Technician III,IA16,2015-08-29,2015-07-23,L,Silver,Retail,287612.73449999996,40792.799999999996,2,3400.6236,1092748.5288,497932.0416,173193.7536,349634.89008,20724.315599999998,119395.7232,2,2,-37,7558,1
NZ65658,43,F,2011-08-06,BC_10,I,General Manager,IA18,2016-05-27,2016-01-28,MR,Silver,Investments Only,337642.83,25559.550000000003,1,380.90250000000003,869897.4345,257445.07424999998,222215.74829999995,46827.90403200002,46891.021499999995,660501.864,0,3,-120,4932,1
NZ28776,63,M,2010-02-06,BC_37,PI,Professor,IA18,2016-04-21,2015-08-31,MR,Jade,Retail,136612.5,7610.0,1,2770.515,781474.89,624483.3726,509635.85579999996,133223.11948800003,2622.18,73545.885,3,2,-234,5478,1
NZ66161,27,F,2007-05-02,BC_4,PI,Office Assistant II,IA11,2015-12-15,2014-12-23,H,Jade,Commercial,74853.5025,27744.29,2,2065.5558,41043.8259,226872.989343,112290.67149299999,112199.00563871999,36351.4536,220870.881,1,2,-357,6489,1
NZ15278,79,F,2015-03-11,BC_39,A,Human Resources Assistant I,IA19,2015-09-06,2015-02-08,MR,Jade,Investments Only,60765.1956,27461.04,1,4526.7936,662455.3679999999,904884.794604,331055.41266,210404.10671279998,59849.6106,1808460.9066,3,2,-210,3619,1
NZ22373,52,F,2004-11-27,BC_14,M,Web Designer I,IA5,2016-04-29,2016-06-03,MR,Jade,Retail,256845.42,74548.4,1,12549.823,1575353.2794999997,3386869.408064999,1089482.4669299999,741795.4535705998,66039.402,1291547.6859999998,3,5,35,7375,1
NZ60609,69,M,2014-09-11,BC_10,A,Office Assistant IV,IA12,2015-09-20,2014-11-06,MR,Jade,Investments Only,139304.5632,15802.16,1,531.9468,234198.3556,184050.277576,112981.358512,63014.44157008,31654.167599999997,1097467.1312,3,2,-318,3800,1
NZ24232,64,M,1992-02-20,BC_20,A,Assistant Professor,IA12,2015-10-24,2015-07-11,MR,Jade,Retail,162100.55289999998,23201.51,3,2074.3458,201708.5925,204249.005195,300592.87557000003,50869.563557999994,1915.4995000000001,245486.3593,3,1,-105,12039,1
NZ89674,24,F,1989-11-02,BC_12,E,Help Desk Operator,IA9,2016-04-06,2016-05-05,MR,Jade,Retail,25072.5561,12405.91,1,1304.7679999999998,111518.4328,33252.224063999995,12250.819392,36857.46519935999,2117.6032,449389.42879999994,3,1,29,12879,1
NZ62679,63,M,1999-12-15,BC_3,PI,Research Assistant I,IA13,2015-07-19,2015-08-27,L,Platinum,Retail,351000.81279999996,48637.6,1,6601.7952,382440.4584,845860.823808,260264.86886400005,622404.84354048,31525.894400000005,717931.6144,3,4,39,9184,1
NZ45614,33,M,2006-01-25,BC_20,PI,Automation Specialist IV,IA6,2015-06-06,2015-02-14,H,Gold,Institutional,206314.5784,28171.079999999998,1,4469.5056,312920.53170000005,350286.78333600005,135594.88387199998,188024.90563584006,4690.0644,870305.4297,2,2,-112,6951,1
NZ35674,66,F,2013-04-20,BC_33,I,Statistician III,IA6,2015-07-06,2016-06-01,MR,Jade,Retail,121719.6288,24659.52,1,4550.144,217964.03200000004,271006.10560000007,66057.73824,72324.754432,3055.6160000000004,296392.19200000004,3,1,331,4309,1
NZ90385,85,F,2001-12-29,BC_7,E,Staff Accountant II,IA19,2016-04-20,2015-05-01,MR,Jade,Retail,191665.01760000002,19524.84,3,1458.3756,246196.3596,240122.72322400002,198039.35936000003,57926.51261279997,17416.078400000002,972737.1847999999,3,2,-355,8439,1
NZ64752,47,F,1989-05-13,BC_7,E,Account Representative I,IA19,2016-01-04,2015-09-10,H,Silver,Retail,97563.08159999999,9176.76,1,2519.7047999999995,765725.4575999998,1259138.56032,718241.0097599999,160052.47192799996,40524.357599999996,1204313.5872,2,1,-116,13052,1
NZ48640,79,F,1994-05-24,BC_2,A,Biostatistician I,IA8,2016-02-09,2016-05-26,MR,Platinum,Retail,91093.44240000001,1758.5100000000002,1,1008.1557000000001,332428.17150000005,32106.068685000006,26834.923080000004,17078.511760200003,4242.828600000001,352941.68880000006,2,1,107,11215,1
NZ20725,23,F,1994-03-05,BC_24,E,Data Coordiator,IA7,2015-09-28,2015-03-15,H,Gold,Investments Only,94763.8536,54354.3,2,5371.7664,722990.9232000001,1233460.620288,842074.077312,196049.07743616006,54034.8432,1761769.8384000002,3,3,-197,11295,1
NZ87256,82,M,2010-01-03,BC_14,A,Recruiting Manager,IA5,2016-02-09,2016-04-29,MR,Gold,Retail,260184.04439999998,18881.84,3,6592.2974,689412.9783999999,2435334.3022959996,595693.282576,1318234.1935593593,44074.4814,2616405.5902,2,3,80,5512,2
NZ65022,50,M,2010-12-10,BC_29,E,Office Assistant II,IA3,2016-07-20,2016-04-05,MR,Jade,Retail,93421.3644,14248.52,2,579.241,369735.431,146402.0246,48226.54928,117810.57038399998,6313.528,263523.715,2,1,-106,5171,1
NZ97042,36,M,1990-12-12,BC_10,E,Budget/Accounting Analyst I,IA4,2016-01-22,2015-08-13,MR,Jade,Commercial,161007.264,12394.36,1,1038.5628,244729.88759999996,247721.87642399996,317257.841736,144330.58800072,3366.2375999999995,219686.25359999997,1,2,-162,12474,1
NZ99554,56,F,1991-06-22,BC_27,A,Safety Technician II,IA19,2016-02-12,2015-03-07,H,Gold,Retail,259370.6832,56458.62,1,10316.565,812424.3300000001,2438133.21,487626.642,1422244.3724999998,44822.565,706270.995,2,3,-342,12282,1
NZ75060,78,M,2009-06-02,BC_30,E,Programmer III,IA7,2015-10-05,2015-12-01,L,Jade,Investments Only,242230.66100000002,49757.55,2,325.2448,224641.419,519093.78842799994,506432.96432,131672.57072319998,27583.1764,799213.2788,3,2,57,5727,1
NZ62770,76,F,1990-12-16,BC_3,I,Help Desk Operator,IA11,2015-07-21,2016-02-09,H,Jade,Investments Only,271898.88,3548.4,2,2907.354,466668.822,814077.7836,415125.7572,115318.700604,77605.242,2260098.54,0,2,203,12470,1
NZ67268,76,F,2013-08-23,BC_26,A,Community Outreach Specialist,IA13,2016-02-18,2015-11-02,MR,Jade,Private Bank,212867.655,33481.5,2,3374.6375000000003,576469.595,95070.79399999998,51038.0052,47565.419356000006,5204.907499999999,336494.275,1,2,-108,4184,1
NZ57973,20,F,2014-08-24,BC_28,E,Statistician I,IA6,2015-08-12,2015-08-23,L,Jade,Institutional,165420.5796,12589.42,2,9621.1632,1772435.6496,2604860.923104,907754.564112,948406.18154832,64273.439999999995,2187287.2032000003,0,5,11,3818,1
NZ89653,25,F,2000-12-01,BC_34,E,Web Developer III,IA9,2016-01-26,2016-05-03,H,Silver,Retail,21380.396800000002,24069.960000000003,2,1846.2204,575073.5792,308369.869734,235251.240828,96707.33440524,9708.6524,343847.831,0,1,98,8832,1
NZ21489,48,M,2004-03-20,BC_10,M,Budget/Accounting Analyst IV,IA11,2016-03-14,2016-03-19,MR,Platinum,Retail,237510.44999999998,24532.2,1,2757.8880000000004,1257273.7380000001,1393358.9922000002,419055.33600000007,358292.31228,5785.101000000001,273302.63100000005,1,4,5,7627,1
NZ30571,49,M,1990-02-08,BC_7,E,Biostatistician III,IA9,2015-08-04,2015-01-01,MR,Jade,Private Bank,150279.9599,29544.739999999998,1,4577.013,732127.1849999999,611167.113,244466.8452,282495.02112,21425.823,1071248.328,0,2,-215,12781,1
NZ59366,37,M,2016-01-21,BC_39,A,Automation Specialist III,IA1,2015-08-27,2015-04-15,L,Platinum,Retail,341681.1117,7059.15,3,1290.152,131948.07140000002,2646971.3144480004,1224718.070864,675570.2907024001,54910.426199999994,2767797.5638,2,3,-134,3303,1
NZ83619,44,F,1992-06-24,BC_36,A,Software Engineer III,IA21,2016-04-30,2015-03-16,H,Jade,Retail,306885.60000000003,57248.0,1,765.7440000000001,438755.2,177800.71120000002,248250.04960000003,96817.51934400001,32810.816000000006,488406.8720000001,2,3,-411,11914,1
NZ67029,73,F,1994-05-01,BC_24,I,Community Outreach Specialist,IA2,2015-09-21,2015-06-12,H,Jade,Retail,304782.62399999995,7490.16,1,3823.1423999999997,627444.4176,206647.94303999998,101982.10175999999,161400.09473279997,26484.7968,322676.3232,0,2,-101,11238,1
NZ95869,20,M,1995-07-13,BC_15,I,Automation Specialist II,IA14,2016-05-31,2015-11-01,H,Jade,Retail,71815.30739999999,6737.21,2,3282.9075,769275.63,484750.895625,400727.40705,299640.686949,17095.1025,493064.0325,3,2,-212,10800,1
NZ66671,73,F,1997-04-20,BC_26,PI,Office Assistant III,IA3,2016-06-26,2016-01-13,H,Jade,Investments Only,295262.976,16664.32,1,4472.4992,759216.9920000001,336955.030976,193086.590784,179949.13058752005,39324.0448,1341895.5776000002,2,2,-165,10153,1
NZ86149,35,M,2008-05-03,BC_37,I,Software Engineer I,IA11,2015-11-16,2016-06-05,H,Jade,Commercial,229131.6928,17152.18,1,3523.026,457350.843,3466323.3482,849808.3047199999,1566778.1533863998,119004.846,284163.081,0,5,202,6122,1
NZ95415,26,F,1992-10-24,BC_48,A,Account Coordinator,IA22,2015-11-22,2016-02-24,H,Platinum,Retail,44050.063799999996,16904.71,1,2706.9839999999995,439352.06399999995,581228.1359999999,300301.2036,224547.80320799994,28908.935999999994,417986.9639999999,1,1,94,11792,1
NZ99553,56,F,2005-06-05,BC_16,E,Biostatistician IV,IA1,2016-04-04,2015-05-15,H,Jade,Commercial,209915.0625,16256.5,1,2649.6015,353071.5825,2248046.72001,1162255.44708,458785.0448999999,50477.154,1377314.0745,2,2,-325,7185,1
NZ73319,17,F,2013-01-29,BC_7,E,Geologist III,IA11,2016-03-05,2016-01-28,H,Gold,Retail,80085.6379,22494.52,2,207.1667,189393.84989999997,347282.579457,356797.170675,121311.0380295,1011.7946,355533.7104,3,1,-37,4390,1
NZ34968,59,M,1995-06-12,BC_15,A,Product Engineer,IA20,2015-12-04,2015-12-16,H,Jade,Retail,138504.1875,4599.0,1,4919.235,171726.99,380570.295,160804.34999999998,258895.00349999996,44954.182499999995,499117.57499999995,0,3,12,10831,1
NZ14715,53,F,1989-09-02,BC_6,I,Computer Systems Analyst IV,IA12,2016-05-09,2015-10-21,MR,Jade,Retail,109316.4396,26015.899999999998,1,625.4952,297293.529,568679.982066,127842.78666599999,159627.14845433997,62604.8868,868200.057,1,2,-201,12940,1
NZ16798,35,F,2010-06-26,BC_27,E,Automation Specialist II,IA20,2015-09-09,2015-09-08,MR,Gold,Retail,265028.3631,45402.12,1,1547.0271000000002,478689.94440000004,1108827.7879500003,559903.14045,285111.4619115001,75594.8943,718720.4844000001,2,3,-1,5338,1
NZ93663,53,F,1990-07-09,BC_2,A,Professor,IA18,2015-09-24,2016-01-29,H,Gold,Retail,299641.48760000005,9720.62,2,362.9808,797452.4376000001,870565.340736,556194.523248,783508.8066624,26740.0224,1645955.4384,0,4,127,12630,1
NZ67391,54,F,2010-02-13,BC_48,A,GIS Technical Architect,IA21,2015-11-11,2015-01-30,MR,Platinum,Retail,157834.47819999998,22631.63,1,350.9625,269137.89,194535.849375,189348.226725,67931.91860175002,1691.6025,611983.05,1,2,-285,5471,1
NZ96220,55,F,2002-02-28,BC_36,A,GIS Technical Architect,IA7,2016-05-19,2015-01-11,H,Silver,Retail,56129.111500000006,15281.45,2,2272.4364,172354.6432,334083.20312,106093.99017999998,145958.2426604,28780.9828,99605.93879999999,0,1,-494,8378,1
NZ44913,19,M,2001-08-20,BC_15,E,Editor,IA14,2016-05-16,2015-10-29,MR,Silver,Retail,146613.192,41363.520000000004,1,2540.5380000000005,234631.5972,153198.48343800002,109427.48817000001,45959.545031400005,6098.4924,1428173.9472,2,2,-200,8570,1
NZ87824,82,F,1992-09-12,BC_45,A,Web Designer I,IA12,2016-05-02,2016-03-21,H,Jade,Retail,159264.1248,21781.76,1,1800.1984,424822.112,219285.14150400003,124402.14758399998,99416.2925184,74616.256,1990441.0240000002,3,4,-42,11834,1
NZ46155,44,M,2001-07-04,BC_42,E,Account Representative I,IA1,2015-09-08,2014-12-21,MR,Jade,Investments Only,207384.1875,53205.75,1,3357.585,610026.255,1157055.6482999998,720622.3774499998,232527.58686450004,42135.255,1260155.4299999997,3,3,-261,8617,2
NZ35684,83,M,2013-09-20,BC_15,E,Engineer IV,IA8,2015-10-10,2016-05-30,H,Jade,Private Bank,205225.23840000003,10022.880000000001,1,3599.769600000001,602116.6704000001,483549.19149600004,410756.84008800006,76431.96897840001,11436.768,331962.0864000001,1,2,233,4156,1
NZ96387,30,F,1989-04-11,BC_8,E,Biostatistician III,IA3,2016-01-27,2015-04-27,H,Silver,Retail,119065.26500000001,25859.350000000002,1,4260.597000000001,453298.879,585623.3952799999,504632.92572,144412.23726159998,34346.895,659102.62,2,2,-275,13084,1
NZ83308,60,M,1996-12-24,BC_16,E,Automation Specialist IV,IA2,2015-10-01,2015-03-19,L,Jade,Retail,419145.5488,39600.0,1,3865.3120000000004,2210291.072,2847399.6316480003,1063269.482704,820159.2230145602,54966.6832,2369179.032,2,4,-196,10270,1
NZ69120,25,F,2011-11-20,BC_16,E,Director of Sales,IA2,2016-05-16,2016-05-25,H,Silver,Retail,182769.56190000003,18068.760000000002,1,3497.6502,967509.4297000001,277509.672044,158249.317116,70386.54409116002,5442.713100000001,300184.8344,3,2,9,4826,1
NZ47860,65,M,2001-09-25,BC_23,PI,Social Worker,IA6,2016-01-14,2015-09-28,H,Jade,Institutional,235533.8916,47571.93,3,2692.2546,925870.68,1492857.1072799999,521477.48267999996,400821.908256,3163.1922,1303721.7606,2,2,-108,8534,1
NZ13419,45,M,2001-12-21,BC_12,A,Assistant Manager,IA19,2015-07-31,2014-11-28,L,Gold,Investments Only,202929.5525,43977.299999999996,1,579.462,710672.352,124384.22504,83468.36154,40097.54623,60366.116,778678.71,2,4,-245,8447,1
NZ56121,78,M,2008-03-15,BC_16,M,Research Assistant I,IA3,2015-06-14,2016-02-12,H,Gold,Retail,213666.87999999998,29340.499999999996,1,5451.599999999999,673674.75,2856010.4999999995,1599365.88,265037.7744000001,71299.2,2655115.05,3,2,243,6171,1
NZ38822,75,M,2001-02-16,BC_34,I,Sales Representative,IA19,2015-11-25,2015-01-22,H,Jade,Investments Only,58715.504400000005,14719.62,2,6588.945,1061278.686,888439.6082250001,506739.62839500007,108981.9252756,64661.85450000001,917115.0480000001,3,2,-307,8755,1
NZ58923,33,M,1999-06-12,BC_38,PI,Geologist IV,IA20,2016-01-14,2016-01-08,H,Jade,Retail,71704.22399999999,37631.52,3,2471.4287999999997,190642.83839999998,144206.47511999996,83487.95928,152555.271048,5275.5552,477246.22559999995,1,2,-6,9370,1
NZ66682,79,F,2010-01-08,BC_9,I,Research Assistant IV,IA18,2015-06-19,2016-01-29,H,Silver,Investments Only,66091.9617,17906.91,1,4769.1765,77087.72459999999,452216.5196759999,249046.77895199996,394149.29700455995,6508.8114,1069796.5895999998,0,2,224,5507,1
NZ96115,42,F,2014-09-03,BC_37,E,Assistant Professor,IA12,2016-06-04,2014-12-27,H,Jade,Retail,37278.93,13131.9,2,3824.283,239843.184,599402.15376,128116.49088000001,401919.7342464,19662.575999999997,765189.0780000001,3,1,-525,3808,1
NZ40991,65,M,2006-01-05,BC_14,E,Analyst Programmer,IA15,2016-01-12,2014-11-27,L,Gold,Commercial,92216.16,40090.4,1,4887.96,1555706.2,86682.99799999999,40703.32080000001,25658.167407999998,84028.2,1975937.3599999999,2,3,-411,6971,1
NZ57646,85,M,2000-09-23,BC_7,A,Human Resources Manager,IA11,2016-02-03,2016-04-19,H,Gold,Private Bank,114508.9575,9772.349999999999,2,3269.1749999999997,418626.6,671422.5,353615.85,83659.2435,15418.199999999999,1164363.9,2,1,76,8901,1
NZ76683,80,F,1992-07-05,BC_12,I,Web Designer IV,IA19,2015-06-07,2016-03-04,H,Silver,Investments Only,86172.3244,2564.96,1,1796.8060000000003,118018.70400000001,128075.88308800002,106327.148224,142091.73444480004,23100.05,109644.41780000001,0,2,271,11903,1
NZ69465,65,M,2005-09-09,BC_48,E,Budget/Accounting Analyst IV,IA9,2016-06-07,2015-06-26,L,Gold,Private Bank,81162.8928,11099.2,3,461.5872,415774.53119999997,162136.215072,54045.405024,130994.87997024001,17879.6832,423140.4384,1,1,-347,7089,1
NZ45293,77,M,2005-09-09,BC_6,E,Staff Accountant III,IA18,2016-07-30,2016-04-06,MR,Jade,Investments Only,47428.505600000004,21055.440000000002,1,2420.796,192982.006,83150.4947,56397.72684,12407.4999048,18277.364,279713.672,3,1,-115,7089,1
NZ31182,30,M,2008-05-08,BC_8,E,Financial Advisor,IA10,2016-07-12,2015-04-21,MR,Platinum,Private Bank,289744.1792,33890.56,2,6774.144,659253.5040000001,1961308.5440000002,1010828.2496000001,328594.61606400006,31477.056,1390700.48,0,2,-448,6117,1
NZ43704,43,M,2011-03-08,BC_45,E,Teacher,IA14,2016-04-22,2015-02-19,L,Silver,Investments Only,153481.104,16824.239999999998,1,5475.6359999999995,458409.096,195432.805224,74659.723344,111594.32765712001,60153.177599999995,872486.3664,0,2,-428,5083,1
NZ90107,42,F,1995-11-19,BC_8,I,Geologist IV,IA6,2015-09-08,2015-02-03,H,Gold,Commercial,184517.0514,11338.82,2,4505.5830000000005,67647.557,232227.41078,221426.13585999998,56868.71245380002,7776.4038,1034413.9426000001,3,2,-217,10671,1
NZ65206,85,F,2012-08-24,BC_37,I,Geological Engineer,IA9,2015-10-19,2015-07-25,MR,Jade,Retail,142534.0176,5158.5,2,51.9042,847748.9122,599816.801574,164281.03482600002,206879.48920530002,51537.88760000001,400565.5924,3,1,-86,4548,1
NZ97608,73,M,2007-01-21,BC_20,E,Developer I,IA6,2016-07-20,2015-06-12,H,Jade,Retail,133713.4344,17667.93,1,789.6840000000001,936515.9104,789183.2403840001,342366.25869600003,292636.10891592,15525.1208,1344158.1216000002,3,2,-404,6590,1
NZ99978,79,M,1990-07-06,BC_21,E,Operator,IA8,2016-06-26,2016-03-18,H,Jade,Commercial,442113.94499999995,21945.0,1,13749.824999999999,2538730.125,1528432.2,478908.75599999994,675057.5549999999,47344.2,1886286.75,2,5,-100,12633,1
NZ51034,75,M,2001-09-21,BC_46,E,Web Developer III,IA21,2015-11-15,2015-10-06,MR,Silver,Private Bank,210223.4076,29360.74,2,7510.097000000001,121701.27900000001,1030505.4699520002,253781.19782400003,427659.77003007993,54330.367000000006,711150.9712000001,3,2,-40,8538,1
NZ77398,60,M,2006-07-05,BC_1,PI,Dental Hygienist,IA11,2015-09-18,2015-01-20,MR,Silver,Private Bank,223156.4976,25586.19,1,1107.516,787973.9904,657031.987956,263889.89680199994,291140.56777788006,9479.839199999999,269938.9812,0,2,-241,6790,1
NZ48157,79,M,1998-03-05,BC_44,E,Software Engineer I,IA1,2015-09-13,2016-01-23,H,Gold,Retail,346125.01470000006,6635.21,3,3076.6392000000005,561119.3514,100838.15517600001,93368.6622,74694.92976000001,35345.94300000001,341892.59760000004,0,3,132,9834,1
NZ46455,83,F,1996-07-24,BC_47,A,Design Engineer,IA19,2015-08-31,2015-11-22,L,Gold,Retail,96650.08640000001,7967.120000000001,1,187.1492,95472.50720000001,211848.57078000004,154720.8663,65815.876203,13697.7764,211659.51520000002,0,1,83,10423,1
NZ52005,19,F,1997-07-13,BC_33,A,Web Designer III,IA6,2015-12-03,2015-09-23,L,Silver,Investments Only,309043.0,38055.5,1,7.643999999999999,251126.148,2588381.0971199996,1277598.3620400003,320561.0435663999,90415.416,2316850.536,1,2,-71,10069,1
NZ50424,30,M,2011-05-07,BC_38,I,Tax Accountant,IA5,2016-02-01,2015-05-06,H,Gold,Retail,204852.96000000002,25979.2,1,4597.76,607243.264,1309431.56224,675175.6492800001,285210.5621503999,91763.712,1849181.1840000001,3,3,-271,5023,1
NZ48222,18,F,2013-09-09,BC_16,PI,VP Marketing,IA13,2015-08-17,2015-01-14,H,Jade,Commercial,18687.5037,11913.61,2,1934.4743999999998,99325.7856,24813.983232,18265.848768,13120.39363392,6652.2528,234551.5056,0,1,-215,4167,1
NZ48333,41,M,2003-05-28,BC_14,E,Account Representative II,IA18,2016-07-17,2015-01-11,H,Jade,Investments Only,121744.13999999998,18388.3,1,69.083,673352.995,531829.4319799999,209735.55064,436849.18976159993,6280.589,782398.2739999999,2,2,-553,7924,1
NZ62022,76,M,2014-12-29,BC_5,A,Health Coach I,IA2,2016-04-11,2016-02-15,H,Jade,Institutional,105503.2992,23746.94,1,2309.6933999999997,139718.1198,1311121.92465,467531.8491,504934.397028,58343.8878,1024519.9866,2,2,-56,3691,2
NZ82740,17,M,2015-10-25,BC_44,E,Operator,IA4,2015-09-07,2016-04-24,L,Silver,Investments Only,101046.9852,56550.8,2,4228.4192,961441.0187999998,1667275.4629999998,622292.9545,612547.612005,50695.846,1073375.3872,3,3,230,3391,1
NZ48400,23,M,2000-07-13,BC_28,A,Safety Technician II,IA14,2016-04-27,2015-08-15,H,Silver,Retail,201990.14219999997,30222.41,1,4434.9153,1174154.6486,428170.12896800006,178640.517384,84981.84612696,42678.519199999995,217613.8916,2,2,-256,8973,1
NZ40646,79,M,1994-04-23,BC_34,I,Software Engineer I,IA6,2016-04-21,2015-12-20,MR,Platinum,Retail,165248.5824,8481.88,1,294.8,25841.420000000002,108209.2,97388.28,88082.2888,8075.1,235244.02,1,2,-123,11246,1
NZ40950,26,F,2003-07-05,BC_12,E,Statistician III,IA18,2016-05-29,2015-03-25,L,Jade,Private Bank,429407.79199999996,16539.6,2,149.952,656065.3439999999,741521.088,370760.544,182908.53504000002,67940.928,341071.104,0,4,-431,7886,1
NZ37853,56,F,2009-06-11,BC_18,PI,Paralegal,IA21,2016-02-23,2015-04-03,H,Silver,Retail,140967.36,52781.600000000006,1,2087.0080000000003,359976.848,677419.0808,677419.0808000001,143665.63103199998,19850.600000000002,818477.9680000001,0,3,-326,5718,1
NZ91954,42,F,2012-04-23,BC_43,A,Web Designer II,IA9,2016-02-17,2016-01-24,H,Gold,Private Bank,115916.64369999999,19367.2,2,3469.9409,209574.5567,375760.72286599997,189991.37673000002,276331.90237729996,6797.9001,494876.64129999996,3,1,-24,4671,1
NZ30253,45,M,2015-02-20,BC_29,E,Account Representative II,IA1,2015-11-26,2015-04-07,MR,Silver,Retail,114733.13280000002,7229.12,1,1232.848,91949.024,550649.796,258235.76640000005,78989.76383999997,36592.896,999849.008,1,1,-233,3638,1
NZ82997,73,M,1998-01-04,BC_24,PI,Recruiter,IA16,2016-03-02,2015-11-12,L,Jade,Retail,251704.6875,30770.25,1,9856.349999999999,136945.19999999998,2214193.38,553548.345,1141100.37405,27807.149999999998,726660.8999999999,3,3,-111,9894,1
NZ75882,30,M,1998-06-13,BC_12,E,Automation Specialist II,IA10,2015-09-05,2014-12-20,H,Platinum,Retail,282952.6752,52922.58,1,8432.6256,727530.4820000001,481184.562586,126627.51647,246923.65711650002,92195.9192,2413215.0952,2,3,-259,9734,1
NZ31953,67,M,1997-12-04,BC_10,I,Geologist IV,IA6,2015-07-27,2015-08-20,MR,Platinum,Private Bank,180332.334,43263.48,3,8812.401000000002,2226593.538,869859.4807500001,325495.8057,155564.54713800002,16334.799,2847340.08,2,3,24,9925,1
NZ69875,76,M,2015-11-28,BC_10,E,Analog Circuit Design manager,IA11,2015-08-15,2016-01-05,L,Silver,Commercial,45199.2592,29204.84,1,1838.5596,268609.52160000004,67632.20809200002,97690.967244,27278.323930439998,10005.984,82071.4464,0,1,143,3357,1
NZ57328,35,M,1993-01-03,BC_2,I,Software Consultant,IA6,2016-03-23,2015-08-26,MR,Jade,Retail,51431.3467,24151.17,3,3418.0352,587904.0384000001,788559.5607040001,314191.699968,265646.00201216,28252.9536,208792.192,1,1,-210,11721,1
NZ70068,75,F,2001-01-10,BC_27,A,Programmer Analyst IV,IA22,2015-11-01,2016-04-27,H,Jade,Retail,111317.58,33229.8,2,3369.4650000000006,745633.3500000001,229870.47600000005,200614.2336,215158.76553600005,6517.665000000001,898980.3900000001,2,4,178,8792,1
NZ57357,26,M,2006-12-27,BC_11,I,Accountant IV,IA19,2015-07-30,2016-03-29,MR,Silver,Investments Only,108265.00199999998,9449.460000000001,1,2555.9256,410837.33440000005,145605.37945600002,44314.680704000006,100277.79176448002,7987.311200000001,429344.1096000001,0,1,243,6615,1
